Timestamp,Name,Author,Ups,Runs
1697819856.824726,"IHC Nuclear Counter","Jesse Provost",1,17
1697819856.824726,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697819856.824726,"Voice Cloning","Paul Duan",2,21
1697819856.824726,"Customized Venn2 1.0","Bruce Liu",1,8
1697819856.824726,"PMC Paper Analysis V1","Bruce Liu",1,41
1697819856.824726,"facial recognition testing","Peter Duan",1,18
1697819856.824726,"Music Generator (text only)","Peter Duan",3,40
1697819856.824726,"Single-sample T-Test","Kimia Mofid",0,7
1697819856.824726,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697819856.824726,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697819856.824726,"PUBMED Paper Scraper","Bruce Liu",2,19
1697819856.824726,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697819856.824726,"Real-ESRGAN","Samir Mitha",2,26
1697819856.824726,"Tesseract OCR","Paul Duan",3,17
1697819856.824726,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697819856.824726,"PUBMED X CSE Citation","Bruce Liu",1,13
1697819856.824726,"Image to PDF Converter","Dionysios Balasis",0,21
1697819856.824726,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697819856.824726,"PDF Merger","Oumaima Essamadi",0,30
1697819856.824726,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697819856.824726,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697819856.824726,"Random Password Generator","Dionysios Balasis",0,4
1697819856.824726,"Music Generator (melody + text)","Peter Duan",1,11
1697819856.824726,"Speech Recognition","Paul Duan",0,3
1697819856.824726,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697819856.824726,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697819856.824726,"Venn Gene","Bruce Liu",0,4
1697819856.824726,"AI Art Generator","Rick Sugden",4,261
1697819856.824726,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697819856.824726,"URL Shortener","Dionysios Balasis",1,5
1697819856.824726,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697819856.824726,"PDF Splitter","Raymond Qu",1,4
1697819856.824726,"Histogram Equalization","Dionysios Balasis",4,141
1697819856.824726,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697819856.824726,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697819856.824726,"Latex OCR","Paul Duan",0,2
1697819856.824726,"LaTeX2SVG","Peter Duan",3,15
1697819856.824726,"facial recognition training","Peter Duan",1,10
1697819856.824726,"Image Classification","Kevin Faust",2,43
1697819856.824726,"Voice Conversion","Paul Duan",0,14
1697819856.824726,"SRGAN","Samir Mitha",0,15
1697819856.824726,"Paint Transformer","Peter Duan",1,68
1697819856.824726,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697819856.824726,"QR Code Generator","Dionysios Balasis",2,17
1697841295.1339405,"SRGAN","Samir Mitha",0,15
1697841295.1339405,"QR Code Generator","Dionysios Balasis",2,17
1697841295.1339405,"Customized Venn2 1.0","Bruce Liu",1,8
1697841295.1339405,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697841295.1339405,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697841295.1339405,"Music Generator (melody + text)","Peter Duan",1,11
1697841295.1339405,"PDF Merger","Oumaima Essamadi",0,30
1697841295.1339405,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697841295.1339405,"Voice Cloning","Paul Duan",2,21
1697841295.1339405,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697841295.1339405,"Histogram Equalization","Dionysios Balasis",4,141
1697841295.1339405,"Speech Recognition","Paul Duan",0,3
1697841295.1339405,"PMC Paper Analysis V1","Bruce Liu",1,41
1697841295.1339405,"facial recognition testing","Peter Duan",1,18
1697841295.1339405,"Latex OCR","Paul Duan",0,2
1697841295.1339405,"AI Art Generator","Rick Sugden",4,261
1697841295.1339405,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697841295.1339405,"Voice Conversion","Paul Duan",0,14
1697841295.1339405,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697841295.1339405,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697841295.1339405,"Random Password Generator","Dionysios Balasis",0,4
1697841295.1339405,"URL Shortener","Dionysios Balasis",1,5
1697841295.1339405,"Single-sample T-Test","Kimia Mofid",0,7
1697841295.1339405,"Real-ESRGAN","Samir Mitha",2,26
1697841295.1339405,"PUBMED X CSE Citation","Bruce Liu",1,13
1697841295.1339405,"PDF Splitter","Raymond Qu",1,4
1697841295.1339405,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697841295.1339405,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697841295.1339405,"Music Generator (text only)","Peter Duan",3,40
1697841295.1339405,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697841295.1339405,"Watermark PDF","Paul Duan",2,14
1697841295.1339405,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697841295.1339405,"Artistic QR Code","Peter Duan",1,83
1697841295.1339405,"Image Classification","Kevin Faust",2,43
1697841295.1339405,"Venn Gene","Bruce Liu",0,4
1697841295.1339405,"IHC Nuclear Counter","Jesse Provost",1,17
1697841295.1339405,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697841295.1339405,"Image to PDF Converter","Dionysios Balasis",0,21
1697841295.1339405,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697841295.1339405,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697841295.1339405,"Tesseract OCR","Paul Duan",3,17
1697841295.1339405,"Paint Transformer","Peter Duan",1,68
1697841295.1339405,"LaTeX2SVG","Peter Duan",3,15
1697841295.1339405,"facial recognition training","Peter Duan",1,10
1697841295.1339405,"PUBMED Paper Scraper","Bruce Liu",2,19
1697841295.1339405,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697841295.1339405,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697862885.7926078,"Latex OCR","Paul Duan",0,2
1697862885.7926078,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697862885.7926078,"PUBMED Paper Scraper","Bruce Liu",2,19
1697862885.7926078,"QR Code Generator","Dionysios Balasis",2,17
1697862885.7926078,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697862885.7926078,"AI Art Generator","Rick Sugden",4,261
1697862885.7926078,"Paint Transformer","Peter Duan",1,68
1697862885.7926078,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697862885.7926078,"IHC Nuclear Counter","Jesse Provost",1,17
1697862885.7926078,"URL Shortener","Dionysios Balasis",1,5
1697862885.7926078,"Real-ESRGAN","Samir Mitha",2,26
1697862885.7926078,"Voice Cloning","Paul Duan",2,21
1697862885.7926078,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697862885.7926078,"Single-sample T-Test","Kimia Mofid",0,7
1697862885.7926078,"facial recognition testing","Peter Duan",1,18
1697862885.7926078,"Histogram Equalization","Dionysios Balasis",4,141
1697862885.7926078,"Artistic QR Code","Peter Duan",1,83
1697862885.7926078,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697862885.7926078,"Speech Recognition","Paul Duan",0,3
1697862885.7926078,"PMC Paper Analysis V1","Bruce Liu",1,41
1697862885.7926078,"Tesseract OCR","Paul Duan",3,17
1697862885.7926078,"PDF Merger","Oumaima Essamadi",0,30
1697862885.7926078,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697862885.7926078,"SRGAN","Samir Mitha",0,15
1697862885.7926078,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697862885.7926078,"Music Generator (text only)","Peter Duan",3,40
1697862885.7926078,"Venn Gene","Bruce Liu",0,4
1697862885.7926078,"Random Password Generator","Dionysios Balasis",0,4
1697862885.7926078,"Voice Conversion","Paul Duan",0,14
1697862885.7926078,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697862885.7926078,"PDF Splitter","Raymond Qu",1,4
1697862885.7926078,"Image to PDF Converter","Dionysios Balasis",0,21
1697862885.7926078,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697862885.7926078,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697862885.7926078,"Customized Venn2 1.0","Bruce Liu",1,8
1697862885.7926078,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697862885.7926078,"Watermark PDF","Paul Duan",2,14
1697862885.7926078,"PUBMED X CSE Citation","Bruce Liu",1,13
1697862885.7926078,"facial recognition training","Peter Duan",1,10
1697862885.7926078,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697862885.7926078,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697862885.7926078,"Music Generator (melody + text)","Peter Duan",1,11
1697862885.7926078,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697862885.7926078,"LaTeX2SVG","Peter Duan",3,15
1697862885.7926078,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697862885.7926078,"Image Classification","Kevin Faust",2,43
1697862885.7926078,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697884494.7401996,"QR Code Generator","Dionysios Balasis",2,17
1697884494.7401996,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697884494.7401996,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697884494.7401996,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697884494.7401996,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697884494.7401996,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697884494.7401996,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697884494.7401996,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697884494.7401996,"LaTeX2SVG","Peter Duan",3,15
1697884494.7401996,"AI Art Generator","Rick Sugden",4,261
1697884494.7401996,"Paint Transformer","Peter Duan",1,68
1697884494.7401996,"Speech Recognition","Paul Duan",0,3
1697884494.7401996,"SRGAN","Samir Mitha",0,15
1697884494.7401996,"Single-sample T-Test","Kimia Mofid",0,7
1697884494.7401996,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697884494.7401996,"URL Shortener","Dionysios Balasis",1,5
1697884494.7401996,"Image Classification","Kevin Faust",2,43
1697884494.7401996,"PDF Splitter","Raymond Qu",1,4
1697884494.7401996,"Artistic QR Code","Peter Duan",1,83
1697884494.7401996,"Latex OCR","Paul Duan",0,2
1697884494.7401996,"Tesseract OCR","Paul Duan",3,17
1697884494.7401996,"PUBMED X CSE Citation","Bruce Liu",1,13
1697884494.7401996,"facial recognition testing","Peter Duan",1,18
1697884494.7401996,"PMC Paper Analysis V1","Bruce Liu",1,41
1697884494.7401996,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697884494.7401996,"Image to PDF Converter","Dionysios Balasis",0,21
1697884494.7401996,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697884494.7401996,"Music Generator (melody + text)","Peter Duan",1,11
1697884494.7401996,"PUBMED Paper Scraper","Bruce Liu",2,19
1697884494.7401996,"PDF Merger","Oumaima Essamadi",0,30
1697884494.7401996,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697884494.7401996,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697884494.7401996,"Customized Venn2 1.0","Bruce Liu",1,8
1697884494.7401996,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697884494.7401996,"facial recognition training","Peter Duan",1,10
1697884494.7401996,"Music Generator (text only)","Peter Duan",3,40
1697884494.7401996,"Random Password Generator","Dionysios Balasis",0,4
1697884494.7401996,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697884494.7401996,"IHC Nuclear Counter","Jesse Provost",1,17
1697884494.7401996,"Real-ESRGAN","Samir Mitha",2,26
1697884494.7401996,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697884494.7401996,"Voice Conversion","Paul Duan",0,14
1697884494.7401996,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697884494.7401996,"Voice Cloning","Paul Duan",2,21
1697884494.7401996,"Watermark PDF","Paul Duan",2,14
1697884494.7401996,"Venn Gene","Bruce Liu",0,4
1697884494.7401996,"Histogram Equalization","Dionysios Balasis",4,141
1697906242.5833774,"IHC Nuclear Counter","Jesse Provost",1,17
1697906242.5833774,"Real-ESRGAN","Samir Mitha",2,26
1697906242.5833774,"Tesseract OCR","Paul Duan",3,17
1697906242.5833774,"facial recognition training","Peter Duan",1,10
1697906242.5833774,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697906242.5833774,"LaTeX2SVG","Peter Duan",3,15
1697906242.5833774,"PUBMED X CSE Citation","Bruce Liu",1,13
1697906242.5833774,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697906242.5833774,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697906242.5833774,"Watermark PDF","Paul Duan",2,14
1697906242.5833774,"Image Classification","Kevin Faust",2,43
1697906242.5833774,"Image to PDF Converter","Dionysios Balasis",0,21
1697906242.5833774,"Histogram Equalization","Dionysios Balasis",4,141
1697906242.5833774,"PDF Merger","Oumaima Essamadi",0,30
1697906242.5833774,"Artistic QR Code","Peter Duan",1,83
1697906242.5833774,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697906242.5833774,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697906242.5833774,"Customized Venn2 1.0","Bruce Liu",1,8
1697906242.5833774,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697906242.5833774,"facial recognition testing","Peter Duan",1,18
1697906242.5833774,"Voice Conversion","Paul Duan",0,14
1697906242.5833774,"Single-sample T-Test","Kimia Mofid",0,7
1697906242.5833774,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697906242.5833774,"Latex OCR","Paul Duan",0,2
1697906242.5833774,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697906242.5833774,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697906242.5833774,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697906242.5833774,"SRGAN","Samir Mitha",0,15
1697906242.5833774,"URL Shortener","Dionysios Balasis",1,5
1697906242.5833774,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697906242.5833774,"Random Password Generator","Dionysios Balasis",0,4
1697906242.5833774,"Venn Gene","Bruce Liu",0,4
1697906242.5833774,"Voice Cloning","Paul Duan",2,21
1697906242.5833774,"Music Generator (melody + text)","Peter Duan",1,11
1697906242.5833774,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697906242.5833774,"QR Code Generator","Dionysios Balasis",2,17
1697906242.5833774,"AI Art Generator","Rick Sugden",4,261
1697906242.5833774,"Music Generator (text only)","Peter Duan",3,40
1697906242.5833774,"Paint Transformer","Peter Duan",1,68
1697906242.5833774,"PMC Paper Analysis V1","Bruce Liu",1,41
1697906242.5833774,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697906242.5833774,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697906242.5833774,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697906242.5833774,"PDF Splitter","Raymond Qu",1,4
1697906242.5833774,"PUBMED Paper Scraper","Bruce Liu",2,19
1697906242.5833774,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697906242.5833774,"Speech Recognition","Paul Duan",0,3
1697927696.1212485,"Histogram Equalization","Dionysios Balasis",4,141
1697927696.1212485,"Image Classification","Kevin Faust",2,43
1697927696.1212485,"Voice Conversion","Paul Duan",0,14
1697927696.1212485,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697927696.1212485,"SRGAN","Samir Mitha",0,15
1697927696.1212485,"Artistic QR Code","Peter Duan",1,83
1697927696.1212485,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697927696.1212485,"PMC Paper Analysis V1","Bruce Liu",1,41
1697927696.1212485,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697927696.1212485,"Customized Venn2 1.0","Bruce Liu",1,8
1697927696.1212485,"Real-ESRGAN","Samir Mitha",2,26
1697927696.1212485,"Speech Recognition","Paul Duan",0,3
1697927696.1212485,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697927696.1212485,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697927696.1212485,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697927696.1212485,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697927696.1212485,"IHC Nuclear Counter","Jesse Provost",1,18
1697927696.1212485,"Image to PDF Converter","Dionysios Balasis",0,21
1697927696.1212485,"PDF Merger","Oumaima Essamadi",0,30
1697927696.1212485,"Watermark PDF","Paul Duan",2,14
1697927696.1212485,"AI Art Generator","Rick Sugden",4,261
1697927696.1212485,"Paint Transformer","Peter Duan",1,68
1697927696.1212485,"Music Generator (melody + text)","Peter Duan",1,11
1697927696.1212485,"QR Code Generator","Dionysios Balasis",2,17
1697927696.1212485,"facial recognition testing","Peter Duan",1,18
1697927696.1212485,"facial recognition training","Peter Duan",1,10
1697927696.1212485,"PDF Splitter","Raymond Qu",1,4
1697927696.1212485,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697927696.1212485,"Venn Gene","Bruce Liu",0,4
1697927696.1212485,"Music Generator (text only)","Peter Duan",3,40
1697927696.1212485,"Voice Cloning","Paul Duan",2,21
1697927696.1212485,"PUBMED X CSE Citation","Bruce Liu",1,13
1697927696.1212485,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697927696.1212485,"URL Shortener","Dionysios Balasis",1,5
1697927696.1212485,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697927696.1212485,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697927696.1212485,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697927696.1212485,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697927696.1212485,"Latex OCR","Paul Duan",0,2
1697927696.1212485,"Tesseract OCR","Paul Duan",3,17
1697927696.1212485,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697927696.1212485,"Random Password Generator","Dionysios Balasis",0,4
1697927696.1212485,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697927696.1212485,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697927696.1212485,"PUBMED Paper Scraper","Bruce Liu",2,19
1697927696.1212485,"Single-sample T-Test","Kimia Mofid",0,7
1697927696.1212485,"LaTeX2SVG","Peter Duan",3,15
1697949305.6048594,"Latex OCR","Paul Duan",0,2
1697949305.6048594,"Customized Venn2 1.0","Bruce Liu",1,8
1697949305.6048594,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697949305.6048594,"Tesseract OCR","Paul Duan",3,17
1697949305.6048594,"PUBMED Paper Scraper","Bruce Liu",2,19
1697949305.6048594,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697949305.6048594,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697949305.6048594,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697949305.6048594,"Voice Conversion","Paul Duan",0,14
1697949305.6048594,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697949305.6048594,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,216
1697949305.6048594,"PDF Merger","Oumaima Essamadi",0,30
1697949305.6048594,"IHC Nuclear Counter","Jesse Provost",1,18
1697949305.6048594,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697949305.6048594,"Histogram Equalization","Dionysios Balasis",4,141
1697949305.6048594,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697949305.6048594,"Voice Cloning","Paul Duan",2,21
1697949305.6048594,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697949305.6048594,"LaTeX2SVG","Peter Duan",3,15
1697949305.6048594,"Image Classification","Kevin Faust",2,43
1697949305.6048594,"QR Code Generator","Dionysios Balasis",2,17
1697949305.6048594,"Image to PDF Converter","Dionysios Balasis",0,21
1697949305.6048594,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697949305.6048594,"Single-sample T-Test","Kimia Mofid",0,7
1697949305.6048594,"Venn Gene","Bruce Liu",0,4
1697949305.6048594,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697949305.6048594,"PUBMED X CSE Citation","Bruce Liu",1,13
1697949305.6048594,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697949305.6048594,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697949305.6048594,"Random Password Generator","Dionysios Balasis",0,5
1697949305.6048594,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697949305.6048594,"PDF Splitter","Raymond Qu",1,4
1697949305.6048594,"Artistic QR Code","Peter Duan",1,83
1697949305.6048594,"facial recognition training","Peter Duan",1,10
1697949305.6048594,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697949305.6048594,"Speech Recognition","Paul Duan",0,3
1697949305.6048594,"PMC Paper Analysis V1","Bruce Liu",1,41
1697949305.6048594,"URL Shortener","Dionysios Balasis",1,5
1697949305.6048594,"AI Art Generator","Rick Sugden",4,261
1697949305.6048594,"Music Generator (melody + text)","Peter Duan",1,11
1697949305.6048594,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697949305.6048594,"SRGAN","Samir Mitha",0,15
1697949305.6048594,"Music Generator (text only)","Peter Duan",3,40
1697949305.6048594,"facial recognition testing","Peter Duan",1,18
1697949305.6048594,"Watermark PDF","Paul Duan",2,14
1697949305.6048594,"Real-ESRGAN","Samir Mitha",2,26
1697949305.6048594,"Paint Transformer","Peter Duan",1,68
1697970905.7809231,"Voice Cloning","Paul Duan",2,21
1697970905.7809231,"facial recognition testing","Peter Duan",1,18
1697970905.7809231,"Music Generator (melody + text)","Peter Duan",1,11
1697970905.7809231,"Image to PDF Converter","Dionysios Balasis",0,21
1697970905.7809231,"PUBMED X CSE Citation","Bruce Liu",1,13
1697970905.7809231,"Watermark PDF","Paul Duan",2,14
1697970905.7809231,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697970905.7809231,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697970905.7809231,"PDF Merger","Oumaima Essamadi",0,30
1697970905.7809231,"Voice Conversion","Paul Duan",0,14
1697970905.7809231,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697970905.7809231,"URL Shortener","Dionysios Balasis",1,5
1697970905.7809231,"Speech Recognition","Paul Duan",0,3
1697970905.7809231,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697970905.7809231,"Real-ESRGAN","Samir Mitha",2,26
1697970905.7809231,"IHC Nuclear Counter","Jesse Provost",1,18
1697970905.7809231,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697970905.7809231,"PUBMED Paper Scraper","Bruce Liu",2,19
1697970905.7809231,"Histogram Equalization","Dionysios Balasis",4,141
1697970905.7809231,"facial recognition training","Peter Duan",1,10
1697970905.7809231,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697970905.7809231,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697970905.7809231,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697970905.7809231,"Single-sample T-Test","Kimia Mofid",0,7
1697970905.7809231,"QR Code Generator","Dionysios Balasis",2,17
1697970905.7809231,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697970905.7809231,"Artistic QR Code","Peter Duan",1,83
1697970905.7809231,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,216
1697970905.7809231,"Image Classification","Kevin Faust",2,43
1697970905.7809231,"AI Art Generator","Rick Sugden",4,261
1697970905.7809231,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697970905.7809231,"Venn Gene","Bruce Liu",0,4
1697970905.7809231,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697970905.7809231,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697970905.7809231,"Customized Venn2 1.0","Bruce Liu",1,8
1697970905.7809231,"PMC Paper Analysis V1","Bruce Liu",1,41
1697970905.7809231,"Tesseract OCR","Paul Duan",3,17
1697970905.7809231,"Music Generator (text only)","Peter Duan",3,40
1697970905.7809231,"SRGAN","Samir Mitha",0,15
1697970905.7809231,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697970905.7809231,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697970905.7809231,"Latex OCR","Paul Duan",0,2
1697970905.7809231,"LaTeX2SVG","Peter Duan",3,15
1697970905.7809231,"PDF Splitter","Raymond Qu",1,4
1697970905.7809231,"Random Password Generator","Dionysios Balasis",0,5
1697970905.7809231,"Paint Transformer","Peter Duan",1,68
1697970905.7809231,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697992578.3615122,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697992578.3615122,"PDF Merger","Oumaima Essamadi",0,30
1697992578.3615122,"Histogram Equalization","Dionysios Balasis",4,141
1697992578.3615122,"PUBMED X CSE Citation","Bruce Liu",1,13
1697992578.3615122,"Voice Conversion","Paul Duan",0,14
1697992578.3615122,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697992578.3615122,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697992578.3615122,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697992578.3615122,"Artistic QR Code","Peter Duan",1,83
1697992578.3615122,"facial recognition training","Peter Duan",1,10
1697992578.3615122,"SRGAN","Samir Mitha",0,15
1697992578.3615122,"Watermark PDF","Paul Duan",2,14
1697992578.3615122,"Image Classification","Kevin Faust",2,43
1697992578.3615122,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697992578.3615122,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697992578.3615122,"Voice Cloning","Paul Duan",2,21
1697992578.3615122,"QR Code Generator","Dionysios Balasis",2,17
1697992578.3615122,"PUBMED Paper Scraper","Bruce Liu",2,19
1697992578.3615122,"AI Art Generator","Rick Sugden",4,261
1697992578.3615122,"Venn Gene","Bruce Liu",0,4
1697992578.3615122,"URL Shortener","Dionysios Balasis",1,5
1697992578.3615122,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697992578.3615122,"Speech Recognition","Paul Duan",0,3
1697992578.3615122,"Real-ESRGAN","Samir Mitha",2,26
1697992578.3615122,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697992578.3615122,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,216
1697992578.3615122,"Music Generator (melody + text)","Peter Duan",1,11
